1	345.819001413	490	178
2	342.494674931	503	165
3	354.890944233	507	161
4	340.429483748	496	172
5	338.104234474	510	158
6	340.595349514	509	159
7	339.236999183	511	157
8	345.282928339	508	160
9	347.475571702	510	158
10	357.012714275	495	173
0.960035315	1	1
0.086497629	0	0
0.344244877	0	1
0.038491443	0	0
0.190341104	0	0
0.459204912	0	0
0.046473116	0	0
0.309009803	0	0
0.220783859	0	0
0.944775642	1	1
0.057198017	0	0
0.041482694	0	0
0.703196829	1	1
0.198652943	0	0
0.090185382	0	0
0.084024499	0	0
0.184309764	0	0
0.348171261	0	1
0.136673086	0	0
0.978300618	1	1
0.024623428	0	0
0.160502169	0	1
0.447112791	0	0
0.747283549	1	1
0.311393413	0	1
0.461308293	0	0
0.703740389	1	0
0.370765606	0	0
0.228146135	0	1
0.720017467	1	1
0.741038523	1	1
0.401604024	0	0
0.261290559	0	1
0.089905870	0	0
0.834356738	1	0
0.093409380	0	0
0.353668314	0	1
0.834171916	1	1
0.334548716	0	0
0.849374421	1	0
0.700828468	1	0
0.939936021	1	1
0.213608760	0	0
0.853375762	1	0
0.300547269	0	0
0.815758727	1	0
0.882380843	1	1
0.375033133	0	0
0.115787179	0	0
0.645295722	1	0
0.344134589	0	1
0.841439004	1	1
0.189272652	0	0
0.124435448	0	0
0.215939847	0	1
0.468552526	0	1
0.811731847	1	1
0.512430033	1	1
0.144154542	0	0
0.086032351	0	0
0.060328631	0	0
0.680398754	1	0
0.850938139	1	0
0.165758058	0	0
0.137395505	0	0
0.345746540	0	1
0.152569453	0	0
0.752510298	1	1
0.036141818	0	0
0.398651282	0	0
0.050128992	0	0
0.594130249	1	0
0.001248103	0	0
0.121501370	0	0
0.385843162	0	0
0.852749960	1	1
0.332007235	0	1
0.054479678	0	0
0.114006170	0	1
0.910415846	1	1
0.024116465	0	0
0.455118493	0	0
0.087205150	0	0
0.082938260	0	0
0.399349751	0	0
0.685843287	1	1
0.565920793	1	0
0.163921860	0	0
0.763579317	1	1
0.720729977	1	0
0.206154638	0	0
0.562634710	1	1
0.787259573	1	0
0.932815950	1	1
0.377887507	0	0
0.057895981	0	1
0.665876895	1	1
0.153813270	0	0
0.157019636	0	0
0.458514355	0	0
73	27
0.608695652174
